a1, a2, b1, b2, c1, c2, d1, d2, e1, e2, a_distance, a1_time, a1_sensor1, a1_sensor2, a1_sensor3, a1_sensor4, a1_x, a1_y, a1_f, a2_time, a2_sensor1, a2_sensor2, a2_sensor3, a2_sensor4, a2_x, a2_y, a2_f, b1_time, b1_sensor1, b1_sensor2, b1_sensor3, b1_sensor4, b1_x, b1_y, b1_f, b2_time, b2_sensor1, b2_sensor2, b2_sensor3, b2_sensor4, b2_x, b2_y, b2_f, c1_time, c1_sensor1, c1_sensor2, c1_sensor3, c1_sensor4, c1_x, c1_y, c1_f, c2_time, c2_sensor1, c2_sensor2, c2_sensor3, c2_sensor4, c2_x, c2_y, c2_f, d1_time, d1_sensor1, d1_sensor2, d1_sensor3, d1_sensor4, d1_x, d1_y, d1_f, d2_time, d2_sensor1, d2_sensor2, d2_sensor3, d2_sensor4, d2_x, d2_y, d2_f, e1_time, e1_sensor1, e1_sensor2, e1_sensor3, e1_sensor4, e1_x, e1_y, e1_f, e2_time, e2_sensor1, e2_sensor2, e2_sensor3, e2_sensor4, e2_x, e2_y, e2_f
47796.725, 47798.241573, 47798.258248, 47799.258143, 47799.274816, 47799.891463, 47799.908095, 47800.908027, 47800.924842, 47802.791227, 3.8924912651935273, 47796.626245499996, 12.4574, 12.8969, 15.4037, 16.3755, 0.617567, 1.6868, 57.1335, 47798.158245499995, 12.4872, 12.9381, 15.4348, 16.4102, 0.622672, 1.68141, 57.2703, 47798.160245499996, 12.4475, 12.866, 15.497, 16.4102, 0.581846, 1.72849, 57.2206, 47799.181245499996, 12.6459, 13.0412, 15.3415, 16.2367, 0.563455, 1.54311, 57.2653, 47799.181245499996, 12.6459, 13.0412, 15.3415, 16.2367, 0.563455, 1.54311, 57.2653, 47799.7952455, 12.6657, 12.9485, 15.3933, 16.3524, 0.541255, 1.60344, 57.3598, 47799.815245499994, 12.6558, 13, 15.4037, 16.3408, 0.55809, 1.59112, 57.4003, 47800.8082455, 12.3582, 12.7835, 15.5902, 16.5374, 0.599119, 1.82975, 57.2694, 47800.830245499994, 12.3186, 12.732, 15.6213, 16.5143, 0.571096, 1.85844, 57.1861, 47802.6972455, 12.0309, 12.3402, 16.2122, 16.7918, 0.387332, 2.25696, 57.3752
47802.808, 47804.324583999995, 47804.341222999996, 47804.741197999996, 47804.757843, 47805.374503, 47805.391135, 47806.391072, 47806.407849999996, 47809.190864, 4.050309275028273, 47802.709245499995, 12.0111, 12.3814, 16.2329, 16.7803, 0.399655, 2.25256, 57.4057, 47804.2312455, 12.0805, 12.3608, 16.1085, 16.9306, 0.479463, 2.24367, 57.4805, 47804.262245499995, 12.0805, 12.3608, 16.1085, 16.9306, 0.479463, 2.24367, 57.4805, 47804.6422455, 12.388, 12.7423, 15.5902, 16.5837, 0.587964, 1.84376, 57.3042, 47804.662245499996, 12.4772, 12.8041, 15.5799, 16.5259, 0.554502, 1.78377, 57.3871, 47805.281245499995, 12.1896, 12.6598, 15.8287, 16.8265, 0.638232, 2.03613, 57.5046, 47805.3012455, 12.1301, 12.5464, 15.7665, 16.7918, 0.629711, 2.06565, 57.2348, 47806.2912455, 12.5764, 13.0309, 15.1963, 16.4449, 0.743711, 1.58097, 57.2486, 47806.3272455, 12.6657, 13.1134, 15.2793, 16.3755, 0.672054, 1.53455, 57.4339, 47809.1002455, 12.3582, 12.866, 15.4037, 16.549, 0.72279, 1.76516, 57.1768
47809.207, 47810.223626, 47810.240249, 47810.640227, 47810.656878, 47811.073511, 47811.090178, 47812.090106, 47812.107002000004, 47813.573341, 3.0317317913249524, 47809.1232455, 12.4177, 12.8144, 15.4244, 16.5143, 0.650066, 1.7596, 57.1708, 47810.139245499995, 12.5665, 12.9072, 15.3726, 16.3871, 0.591969, 1.64744, 57.2334, 47810.1462455, 12.4872, 12.9175, 15.4762, 16.3755, 0.58057, 1.68899, 57.2564, 47810.5512455, 12.5665, 12.9278, 15.3415, 16.4218, 0.629449, 1.64229, 57.2576, 47810.563245499994, 12.4872, 12.8454, 15.3726, 16.4333, 0.620848, 1.69939, 57.1384, 47810.9922455, 12.6161, 13.1546, 15.1756, 16.2946, 0.723907, 1.49354, 57.2409, 47810.9922455, 12.6161, 13.1546, 15.1756, 16.2946, 0.723907, 1.49354, 57.2409, 47812.001245499996, 12.1995, 12.6907, 15.7354, 16.7918, 0.67386, 1.99511, 57.4175, 47812.008245499994, 12.1995, 12.6907, 15.7354, 16.7918, 0.67386, 1.99511, 57.4175, 47813.4862455, 12.0408, 12.6804, 15.7354, 17, 0.82854, 2.09222, 57.4566
47813.59, 47814.806570999994, 47814.823271999994, 47816.22313599999, 47816.239804, 47816.756442, 47816.773126, 47817.77304099999, 47817.789985999996, 47820.256173999995, 3.359579969942693, 47813.497245499995, 12.1103, 12.6289, 15.6421, 17.051, 0.839025, 2.07738, 57.4322, 47814.707245499994, 12.3582, 12.8247, 15.611, 16.6184, 0.641808, 1.84099, 57.4123, 47814.734245499996, 12.2888, 12.7732, 15.6213, 16.6993, 0.680685, 1.89744, 57.3827, 47816.1252455, 12.1499, 12.6495, 15.6835, 16.734, 0.677255, 1.99717, 57.217, 47816.1422455, 12.2491, 12.6907, 15.6524, 16.7224, 0.659344, 1.94584, 57.3147, 47816.6662455, 12.4971, 13.1237, 15.3207, 16.4218, 0.752947, 1.60077, 57.3633, 47816.71624549999, 12.5963, 13.0928, 15.2378, 16.3755, 0.712982, 1.55079, 57.3024, 47817.6742455, 12.5566, 13.0412, 15.3207, 16.3755, 0.671718, 1.59661, 57.2941, 47817.694245499995, 12.5368, 13.0309, 15.2585, 16.468, 0.74338, 1.61243, 57.2943, 47820.1852455, 11.416, 12.3196, 16.1915, 17.4281, 0.932869, 2.58494, 57.3551
47820.273, 47821.48956, 47821.506228, 47822.506169, 47822.522819, 47823.039446, 47823.056116, 47824.655986, 47824.672868, 47825.739261, 2.9908650523811233, 47820.1852455, 11.416, 12.3196, 16.1915, 17.4281, 0.932869, 2.58494, 57.3551, 47821.3942455, 12.2491, 12.7938, 15.7561, 16.4449, 0.538698, 1.87567, 57.2439, 47821.410245499996, 12.2987, 12.7938, 15.8494, 16.5374, 0.514588, 1.90354, 57.4793, 47822.408245499995, 11.902, 12.6907, 15.8909, 16.815, 0.747338, 2.12391, 57.2985, 47822.43424549999, 11.8921, 12.6701, 15.9012, 16.8728, 0.762874, 2.14834, 57.3362, 47822.95124549999, 12.3186, 12.6804, 15.6421, 16.5143, 0.539789, 1.87841, 57.1553, 47822.9602455, 12.4078, 12.7938, 15.5488, 16.3755, 0.530723, 1.76522, 57.1259, 47824.5602455, 12.3979, 12.9175, 15.497, 16.4565, 0.6457, 1.73864, 57.2688, 47824.5892455, 12.4277, 12.9381, 15.4348, 16.4102, 0.649324, 1.69876, 57.2108, 47825.6422455, 11.8425, 12.3196, 16.0567, 17.0408, 0.63796, 2.34077, 57.2595
47825.756, 47827.272554, 47827.289225, 47828.089154, 47828.105838, 47828.522475, 47828.539142, 47829.53906, 47829.556072, 47831.938887000004, 3.932042952026499, 47825.6682455, 11.9317, 12.433, 15.9841, 16.8959, 0.617093, 2.2313, 57.2448, 47827.1832455, 11.8921, 12.567, 15.9945, 16.8844, 0.682262, 2.20267, 57.3379, 47827.20324549999, 11.8326, 12.5876, 15.9841, 16.9306, 0.741929, 2.22235, 57.3349, 47828.00424549999, 11.6639, 12.0412, 16.4299, 17.265, 0.528049, 2.61054, 57.4, 47828.0152455, 11.654, 12.0206, 16.3988, 17.2854, 0.546205, 2.6176, 57.3588, 47828.4332455, 12.0408, 12.6701, 15.8701, 16.6993, 0.636542, 2.0579, 57.2804, 47828.463245499996, 12.0805, 12.6186, 15.9012, 16.7224, 0.592816, 2.07368, 57.3227, 47829.4412455, 11.9516, 12.7938, 15.7976, 16.9537, 0.868928, 2.08862, 57.4967, 47829.4642455, 11.9119, 12.8041, 15.7457, 17, 0.933877, 2.0961, 57.4618, 47831.86024549999, 12.3979, 13, 15.6524, 16.1558, 0.483096, 1.68085, 57.2061
47831.955, 47833.071618, 47833.088269, 47834.088247, 47834.104852000004, 47834.621462, 47834.638148, 47836.038044, 47836.054875, 47837.421287000005, 2.907239532085105, 47831.86024549999, 12.3979, 13, 15.6524, 16.1558, 0.483096, 1.68085, 57.2061, 47832.9752455, 12.3781, 13.1134, 15.4451, 16.4218, 0.746179, 1.66726, 57.3584, 47833.016245499995, 12.3582, 13.0825, 15.5384, 16.3986, 0.690368, 1.69831, 57.3778, 47833.9902455, 12.1896, 12.5464, 15.953, 16.7918, 0.519982, 2.08997, 57.4809, 47834.02524549999, 12.021, 12.4124, 16.0152, 16.7456, 0.490305, 2.18399, 57.1942, 47834.5342455, 12.3979, 13.0515, 15.497, 16.2483, 0.614128, 1.65115, 57.1947, 47834.54024549999, 12.4078, 13.1856, 15.4555, 16.2946, 0.704885, 1.61047, 57.3434, 47835.9412455, 11.8722, 12.4845, 16.0982, 17.0408, 0.676095, 2.29117, 57.4957, 47835.9602455, 11.9218, 12.4742, 16.0878, 16.9075, 0.597689, 2.24753, 57.3913, 47837.3252455, 11.2672, 12.0103, 16.7823, 17.3261, 0.560641, 2.83108, 57.386
47837.438, 47838.554639, 47838.571260000004, 47838.97121, 47838.98788, 47839.504513, 47839.521217, 47840.521093, 47840.538165000005, 47842.820926, 3.2726652971338273, 47837.36224549999, 11.3069, 12.0103, 16.6994, 17.2446, 0.54515, 2.78377, 57.2612, 47838.4602455, 12.4574, 12.9691, 15.7561, 16.283, 0.451818, 1.72606, 57.4656, 47838.4752455, 12.4376, 12.9381, 15.6421, 16.2599, 0.488132, 1.7091, 57.2777, 47838.8802455, 12.1797, 12.3093, 16.4402, 16.468, 0.0685424, 2.20027, 57.3972, 47838.8902455, 12.1499, 12.2268, 16.378, 16.468, 0.0728935, 2.22009, 57.2228, 47839.4162455, 12.3582, 12.6392, 15.9634, 16.3061, 0.272259, 1.9048, 57.2669, 47839.4222455, 12.2491, 12.6804, 16.0152, 16.3871, 0.350207, 1.95514, 57.3319, 47840.421245499994, 12.9335, 13.1546, 15.2378, 15.8435, 0.361595, 1.31011, 57.1695, 47840.444245499995, 12.9137, 13.1443, 15.3104, 15.8204, 0.323805, 1.33054, 57.1888, 47842.7382455, 12.1301, 13.0515, 15.7043, 16.549, 0.768763, 1.84685, 57.4349
47842.837, 47843.953602, 47843.97028, 47845.370169, 47845.386829, 47846.003458, 47846.020121, 47847.020064, 47847.036858, 47849.219882, 3.1993361556516304, 47842.7382455, 12.1301, 13.0515, 15.7043, 16.549, 0.768763, 1.84685, 57.4349, 47843.8562455, 12.5665, 13.2784, 15.3726, 16.1095, 0.631815, 1.47502, 57.3269, 47843.8782455, 12.5566, 13.2577, 15.3829, 16.0517, 0.598228, 1.4726, 57.249, 47845.2782455, 11.5251, 11.9588, 16.3884, 17.4586, 0.655797, 2.71142, 57.3309, 47845.298245499995, 11.6243, 11.9485, 16.2951, 17.3669, 0.609758, 2.64419, 57.2347, 47845.91324549999, 12.269, 12.9278, 15.7043, 16.4218, 0.600272, 1.81321, 57.3228, 47845.9202455, 12.1995, 13, 15.6835, 16.5837, 0.739822, 1.84481, 57.4667, 47846.938245499994, 12.0805, 12.4948, 15.8909, 16.7803, 0.569358, 2.12129, 57.2465, 47846.938245499994, 12.0805, 12.4948, 15.8909, 16.7803, 0.569358, 2.12129, 57.2465, 47849.126245499996, 12.269, 12.9278, 15.6835, 16.3524, 0.579965, 1.79245, 57.2327
47849.236, 47850.652560999995, 47850.669236999995, 47851.669147, 47851.685810999996, 47852.302457, 47852.31911, 47853.335696999995, 47853.352386, 47855.602211, 3.575613949239118, 47849.1462455, 12.2095, 12.9691, 15.6732, 16.3755, 0.638664, 1.80076, 57.2272, 47850.5742455, 12.2888, 13.1031, 15.4555, 16.468, 0.796834, 1.70939, 57.3154, 47850.5742455, 12.2888, 13.1031, 15.4555, 16.468, 0.796834, 1.70939, 57.3154, 47851.573245499996, 11.9218, 12.6186, 15.9634, 16.9075, 0.714496, 2.17654, 57.4113, 47851.6152455, 11.8921, 12.6289, 16.0049, 16.9075, 0.713614, 2.19161, 57.4333, 47852.205245499994, 12.0805, 13.0515, 15.5384, 16.5952, 0.885284, 1.83397, 57.2657, 47852.226245499995, 12.1004, 12.9691, 15.5799, 16.6299, 0.837466, 1.86989, 57.2792, 47853.2552455, 12.0904, 12.6701, 15.8598, 16.7687, 0.648478, 2.05647, 57.389, 47853.2552455, 12.0904, 12.6701, 15.8598, 16.7687, 0.648478, 2.05647, 57.389, 47855.5052455, 11.6838, 12.4433, 16.1085, 17.214, 0.811586, 2.40092, 57.4496
47855.619, 47856.635589, 47856.652233, 47857.452214, 47857.468863, 47857.885488, 47857.902148, 47858.902085, 47858.91895, 47860.268643999996, 2.787913818285336, 47855.5222455, 11.6838, 12.433, 16.0567, 17.1325, 0.796163, 2.37473, 57.306, 47856.550245499995, 12.0012, 12.9072, 15.725, 16.6878, 0.815058, 1.96377, 57.3211, 47856.580245499994, 11.9615, 12.8763, 15.7976, 16.6646, 0.777426, 1.99592, 57.3, 47857.3782455, 12.3086, 12.7732, 15.8598, 16.2946, 0.39283, 1.8535, 57.2361, 47857.3782455, 12.3086, 12.7732, 15.8598, 16.2946, 0.39283, 1.8535, 57.2361, 47857.78824549999, 11.9912, 12.6392, 15.9634, 16.7803, 0.638261, 2.12115, 57.3741, 47857.8122455, 12.0408, 12.6082, 15.953, 16.7918, 0.612518, 2.11585, 57.394, 47858.80724549999, 11.7433, 12.5361, 15.9945, 17.0713, 0.815073, 2.29831, 57.3452, 47858.8222455, 11.7532, 12.4639, 16.036, 17.0815, 0.765795, 2.32853, 57.3346, 47860.1782455, 11.8821, 13, 15.7043, 16.7918, 0.960913, 1.99047, 57.3783
47860.285, 47861.501575, 47861.51824600001, 47862.518174000004, 47862.534835000006, 47862.951474, 47862.968131, 47863.968057000006, 47863.984837, 47866.31788, 3.230319268120875, 47860.190245499994, 11.9317, 13.0722, 15.6835, 16.6762, 0.92963, 1.92347, 57.3636, 47861.404245499994, 12.3285, 12.9897, 15.6732, 16.3524, 0.584385, 1.75452, 57.3437, 47861.461245499995, 12.2888, 13.1134, 15.6006, 16.3524, 0.687107, 1.71322, 57.3552, 47862.4242455, 12.3086, 13.1031, 15.5073, 16.2946, 0.69114, 1.67534, 57.2136, 47862.4352455, 12.3086, 13.1031, 15.5073, 16.2946, 0.69114, 1.67534, 57.2136, 47862.8672455, 12.4277, 13.3505, 15.3415, 16.0633, 0.719035, 1.47594, 57.1829, 47862.8732455, 12.5169, 13.3299, 15.3518, 16.0748, 0.670457, 1.46137, 57.2735, 47863.872245499995, 12.4177, 12.9897, 15.6421, 16.2136, 0.499225, 1.68911, 57.2631, 47863.8922455, 12.4177, 12.9897, 15.6421, 16.2136, 0.499225, 1.68911, 57.2631, 47866.2212455, 11.5251, 12.268, 16.3573, 17.3159, 0.740251, 2.57893, 57.4664
47866.335, 47867.551569999996, 47867.568242, 47868.568173, 47868.584837, 47869.001468, 47869.018145, 47870.41803, 47870.434884, 47872.867855, 3.326155278623658, 47866.2362455, 11.5152, 12.2577, 16.3988, 17.2446, 0.691608, 2.57866, 57.4163, 47867.4522455, 12.3582, 13.1237, 15.5073, 16.3293, 0.692371, 1.66298, 57.3185, 47867.476245499995, 12.3384, 13.0206, 15.528, 16.283, 0.628462, 1.69285, 57.1701, 47868.501245499996, 12.021, 12.8866, 15.7146, 16.6878, 0.802091, 1.96164, 57.31, 47868.501245499996, 12.021, 12.8866, 15.7146, 16.6878, 0.802091, 1.96164, 57.31, 47868.9262455, 11.8524, 12.701, 15.8909, 16.9075, 0.813082, 2.15641, 57.3518, 47868.9262455, 11.8524, 12.701, 15.8909, 16.9075, 0.813082, 2.15641, 57.3518, 47870.321245499996, 12.0508, 12.9588, 15.6006, 16.549, 0.811931, 1.87374, 57.1591, 47870.34124549999, 12.1004, 13.0206, 15.5695, 16.6068, 0.854126, 1.84704, 57.2973, 47872.7782455, 12.0111, 12.8144, 15.7457, 16.4912, 0.678542, 1.94823, 57.0624
47872.884, 47874.000576, 47874.017251, 47874.617203, 47874.633849, 47875.050503, 47875.067164, 47876.067098, 47876.083893999996, 47877.633644, 3.2009506886619437, 47872.802245499995, 12.0706, 12.9072, 15.7768, 16.468, 0.667492, 1.90494, 57.2227, 47873.936245499994, 11.7135, 12.4742, 16.1811, 17, 0.68835, 2.35145, 57.3689, 47873.936245499994, 11.7135, 12.4742, 16.1811, 17, 0.68835, 2.35145, 57.3689, 47874.5192455, 11.7334, 12.4948, 16.1604, 17.0204, 0.706112, 2.33915, 57.409, 47874.53824549999, 11.6838, 12.4639, 16.0982, 17.0713, 0.76474, 2.36102, 57.3172, 47874.9542455, 11.4656, 12.1546, 16.2226, 17.3873, 0.809798, 2.61828, 57.2301, 47874.972245499994, 11.4656, 12.1649, 16.2226, 17.3567, 0.801229, 2.60849, 57.2098, 47875.978245499995, 11.5449, 12.4948, 16.0774, 17.1835, 0.896996, 2.41388, 57.3007, 47875.9862455, 11.5846, 12.4948, 16.1604, 17.1529, 0.828835, 2.41332, 57.3927, 47877.54224549999, 12.1202, 13.0722, 15.7354, 16.3986, 0.704411, 1.81635, 57.3264
47877.65, 47878.666605, 47878.683255, 47879.68321, 47879.699871000004, 47880.316461, 47880.333138, 47881.333075, 47881.34985, 47883.132936, 2.9562234611554423, 47877.550245499995, 12.1004, 12.9794, 15.7665, 16.3639, 0.645214, 1.84863, 57.2101, 47878.584245499995, 12.2987, 13.3814, 15.3933, 16.1673, 0.810951, 1.54098, 57.2408, 47878.584245499995, 12.2987, 13.3814, 15.3933, 16.1673, 0.810951, 1.54098, 57.2408, 47879.5872455, 12.5467, 13.4433, 15.3933, 15.9707, 0.642535, 1.4055, 57.354, 47879.6212455, 12.5169, 13.4227, 15.3933, 15.8782, 0.607705, 1.39796, 57.2111, 47880.2272455, 12.8046, 13.5876, 15.1238, 15.5891, 0.546545, 1.13494, 57.1051, 47880.2532455, 12.7748, 13.5773, 15.1238, 15.5891, 0.555447, 1.14627, 57.065, 47881.2382455, 11.4457, 12.0722, 16.2951, 17.5707, 0.828651, 2.70494, 57.3838, 47881.2502455, 11.4755, 12.0825, 16.2537, 17.6523, 0.872546, 2.70117, 57.4639, 47883.035245499996, 11.9813, 12.8557, 15.9634, 16.5952, 0.656044, 2.018, 57.3957
47883.15, 47884.366563, 47884.383233, 47885.383176, 47885.399833, 47885.816467000004, 47885.833128, 47887.033059, 47887.049756, 47888.46628, 1.6564365113027242, 47883.05724549999, 11.9813, 12.8557, 15.9634, 16.5952, 0.656044, 2.018, 57.3957, 47884.376245499996, 12.0805, 12.732, 15.9841, 16.4912, 0.505543, 2.0064, 57.2878, 47884.376245499996, 12.0805, 12.732, 15.9841, 16.4912, 0.505543, 2.0064, 57.2878, 47885.3562455, 11.9516, 12.7216, 15.8183, 16.8034, 0.765854, 2.08094, 57.2949, 47885.3562455, 11.9516, 12.7216, 15.8183, 16.8034, 0.765854, 2.08094, 57.2949, 47885.7612455, 12.2293, 13.0825, 15.6421, 16.4102, 0.706592, 1.76256, 57.364, 47885.7612455, 12.2293, 13.0825, 15.6421, 16.4102, 0.706592, 1.76256, 57.364, 47886.9412455, 11.8028, 12.4639, 16.0671, 17.0408, 0.712341, 2.31142, 57.3746, 47886.9502455, 11.8226, 12.4433, 16.1189, 17.051, 0.675851, 2.32536, 57.4358, 47888.372245499995, 11.5945, 11.9588, 16.5439, 17.1631, 0.429359, 2.65988, 57.2603
47888.482, 47889.798557, 47889.815235, 47890.815158000005, 47890.831821, 47891.348447000004, 47891.365097, 47892.365039000004, 47892.381837, 47894.464893000004, 2.838093696277883, 47888.3882455, 11.6044, 11.9691, 16.5646, 17.1936, 0.43329, 2.66469, 57.3318, 47889.7022455, 12.1103, 12.6701, 15.8805, 16.5837, 0.55159, 2.01341, 57.2445, 47889.7232455, 12.2293, 12.9072, 15.6939, 16.3408, 0.57933, 1.80988, 57.1712, 47890.715245499996, 12.0904, 12.7113, 15.9012, 16.549, 0.553983, 2.00389, 57.252, 47890.794245499994, 12.1896, 12.6701, 15.9738, 16.5721, 0.469822, 2.00839, 57.4056, 47891.294245499994, 11.9615, 12.4021, 16.1293, 16.8728, 0.516027, 2.2588, 57.3656, 47891.294245499994, 11.9615, 12.4021, 16.1293, 16.8728, 0.516027, 2.2588, 57.3656, 47892.2892455, 12.4475, 13.1134, 15.5073, 16.2136, 0.598881, 1.61309, 57.2818, 47892.2892455, 12.4475, 13.1134, 15.5073, 16.2136, 0.598881, 1.61309, 57.2818, 47894.366245499994, 12.3285, 13.1237, 15.528, 16.2252, 0.652194, 1.65221, 57.2054
47894.482, 47895.898622, 47895.915284, 47896.915224000004, 47896.931872, 47897.448536, 47897.465173000004, 47899.065075000006, 47899.082476, 47900.714938000005, 3.0317301941625767, 47894.4012455, 12.3086, 13.1237, 15.6213, 16.283, 0.643885, 1.69315, 57.3367, 47895.800245499995, 12.5467, 13.1031, 15.4451, 16.0054, 0.488937, 1.52384, 57.1003, 47895.8312455, 12.5467, 13.1959, 15.4659, 16.0401, 0.534284, 1.51011, 57.2485, 47896.832245499994, 12.626, 12.9691, 15.725, 16.1558, 0.33659, 1.64043, 57.4759, 47896.832245499994, 12.626, 12.9691, 15.725, 16.1558, 0.33659, 1.64043, 57.4759, 47897.366245499994, 12.2888, 12.4742, 15.9945, 16.4912, 0.297853, 2.02345, 57.2487, 47897.366245499994, 12.2888, 12.4742, 15.9945, 16.4912, 0.297853, 2.02345, 57.2487, 47898.976245499995, 12.1499, 12.6907, 15.9012, 16.6646, 0.567961, 2.01855, 57.4065, 47898.9922455, 12.1499, 12.6907, 15.9012, 16.6646, 0.567961, 2.01855, 57.4065, 47900.618245499994, 11.9119, 12.4845, 16.036, 16.9884, 0.663999, 2.25388, 57.4209
47900.731, 47902.047577, 47902.064246, 47902.664205, 47902.680863, 47903.29749, 47903.314159, 47904.314094, 47904.331031, 47905.96397, 2.1227020895177158, 47900.6912455, 11.8921, 12.4845, 15.9841, 16.9537, 0.681356, 2.24061, 57.3145, 47901.963245499996, 11.8821, 12.3299, 16.2848, 17.0713, 0.536034, 2.38258, 57.5681, 47902.0172455, 11.8722, 12.3196, 16.2226, 17, 0.533316, 2.35936, 57.4144, 47902.582245499994, 12.0012, 12.7113, 15.8598, 16.6878, 0.671571, 2.05248, 57.26, 47902.582245499994, 12.0012, 12.7113, 15.8598, 16.6878, 0.671571, 2.05248, 57.26, 47903.213245499996, 12.2789, 12.8969, 15.6835, 16.3755, 0.572202, 1.80395, 57.2348, 47903.234245499996, 12.3086, 12.866, 15.6628, 16.4333, 0.579646, 1.81284, 57.2708, 47904.2142455, 12.3086, 12.8144, 15.6732, 16.468, 0.56783, 1.83835, 57.2643, 47904.23924549999, 12.3285, 12.7835, 15.7043, 16.4565, 0.526965, 1.8461, 57.2727, 47905.8732455, 12.1004, 12.701, 15.9116, 16.6299, 0.575063, 2.0247, 57.3429
47905.98, 47907.496607, 47907.513223, 47908.713145, 47908.729810000004, 47909.346417, 47909.363088000006, 47910.36301, 47910.379731, 47911.879573000006, 2.7037022530501815, 47905.93424549999, 12.1202, 12.732, 15.8909, 16.6299, 0.588626, 2.00495, 57.3729, 47907.410245499996, 12.0012, 12.5155, 16.0567, 16.8612, 0.574049, 2.19414, 57.4346, 47907.446245499996, 12.0012, 12.3918, 16.0878, 16.815, 0.487709, 2.22788, 57.2957, 47908.626245499996, 11.9714, 12.6598, 15.9323, 16.7687, 0.664884, 2.11133, 57.3322, 47908.65024549999, 11.9615, 12.5876, 15.8805, 16.7803, 0.666806, 2.12681, 57.2099, 47909.260245499994, 11.7631, 12.299, 16.2744, 16.9769, 0.540155, 2.40498, 57.3134, 47909.2652455, 11.902, 12.1753, 16.2122, 16.8959, 0.418374, 2.36884, 57.1854, 47910.27524549999, 11.7532, 12.1237, 16.4091, 17.0713, 0.450113, 2.51151, 57.3574, 47910.3202455, 11.7334, 12.2268, 16.3884, 17.1733, 0.555563, 2.50379, 57.5219, 47911.800245499995, 12.2392, 12.9794, 15.8598, 16.1673, 0.457573, 1.78402, 57.2457
47911.897, 47913.313614, 47913.330300999995, 47914.330194999995, 47914.346869999994, 47914.980155, 47914.996819, 47915.79677, 47915.813479, 47917.846621, 3.813123407522735, 47911.800245499995, 12.2392, 12.9794, 15.8598, 16.1673, 0.457573, 1.78402, 57.2457, 47913.2212455, 12.021, 12.7938, 15.9634, 16.5374, 0.587454, 2.01149, 57.3156, 47913.25624549999, 12.0012, 12.8041, 15.9427, 16.5721, 0.624728, 2.01749, 57.3201, 47914.2502455, 11.7532, 12.1546, 16.5128, 16.8844, 0.337222, 2.48389, 57.305, 47914.2502455, 11.7532, 12.1546, 16.5128, 16.8844, 0.337222, 2.48389, 57.305, 47914.883245499994, 11.783, 12.2268, 16.3988, 16.9653, 0.440255, 2.44562, 57.3739, 47914.90024549999, 11.8226, 12.2784, 16.4713, 16.9537, 0.40769, 2.43127, 57.5261, 47915.70124549999, 12.1004, 12.5464, 16.0878, 16.5837, 0.410825, 2.10005, 57.3182, 47915.717245499996, 12.0508, 12.5052, 16.0774, 16.6184, 0.434628, 2.13266, 57.2517, 47917.749245499996, 12.0408, 12.3608, 16.2329, 16.5374, 0.273067, 2.19566, 57.172
47917.887, 47918.903641000004, 47918.920285, 47919.9202, 47919.936869000005, 47920.453495, 47920.470178, 47920.870136000005, 47920.886936, 47923.319969000004, 2.3259543332359245, 47917.7892455, 12.0309, 12.4124, 16.1604, 16.5721, 0.346822, 2.17466, 57.1758, 47918.8292455, 12.3781, 12.8763, 15.9012, 16.2367, 0.363177, 1.79909, 57.3923, 47918.8292455, 12.3781, 12.8763, 15.9012, 16.2367, 0.363177, 1.79909, 57.3923, 47919.834245499995, 12.3681, 12.8041, 15.8494, 16.3639, 0.414097, 1.84046, 57.3856, 47919.8442455, 12.3186, 12.7423, 15.8183, 16.283, 0.388551, 1.8475, 57.1621, 47920.3802455, 12.3384, 12.7629, 15.8909, 16.283, 0.356454, 1.85226, 57.2751, 47920.3802455, 12.3384, 12.7629, 15.8909, 16.283, 0.356454, 1.85226, 57.2751, 47920.779245499994, 12.1499, 12.6186, 16.0256, 16.4333, 0.382832, 2.01576, 57.2274, 47920.819245499995, 12.1499, 12.6186, 16.0256, 16.4333, 0.382832, 2.01576, 57.2274, 47923.2212455, 12.6062, 12.8969, 15.7561, 16.0517, 0.255767, 1.65013, 57.3109
47923.329, 47924.745554, 47924.762237999996, 47925.778803, 47925.795501, 47926.212123, 47926.228794999995, 47926.628765, 47926.645504, 47928.728615, 2.6002074264136428, 47923.2362455, 12.4772, 12.9485, 15.6835, 16.017, 0.352147, 1.64763, 57.1262, 47924.658245499995, 11.8524, 12.3093, 16.378, 16.8265, 0.394556, 2.36452, 57.3662, 47924.73524549999, 11.9119, 12.1443, 16.3988, 16.8844, 0.313047, 2.41376, 57.3394, 47925.6952455, 12.3285, 12.8247, 15.8079, 16.3293, 0.444055, 1.82857, 57.2904, 47925.7002455, 12.3979, 12.8144, 15.8287, 16.2483, 0.364891, 1.79736, 57.2893, 47926.145245499996, 12.4475, 12.7732, 15.8598, 16.2599, 0.31645, 1.80473, 57.3403, 47926.145245499996, 12.4475, 12.7732, 15.8598, 16.2599, 0.31645, 1.80473, 57.3403, 47926.537245499996, 12.4277, 12.7526, 15.7665, 16.2483, 0.352636, 1.79243, 57.195, 47926.6062455, 12.4574, 12.8144, 15.8183, 16.2136, 0.328222, 1.76953, 57.3037, 47928.698245499996, 12.1797, 12.7423, 15.7872, 16.6993, 0.642195, 1.97651, 57.4085
